datum;uitspoeling;afstroming;verhouding
2016-02-17;7047.26824674674;0;100
2016-02-18;6189.57575139242;7.59688947638625;98.6904761904762
2016-02-19;6215.33291594518;111.478028411974;97.8837209302326
2016-02-20;5859.68353658023;7790.22820281344;77.2558139534884
2016-02-21;7798.64563427701;2348.23302140789;84.1860465116279
2016-02-22;7736.00129234843;475.265771830635;95.046511627907
2016-02-23;6992.69011953713;45.8905574062644;99.5581395348837
2016-02-24;6271.02026674722;108.198421437928;98.6511627906977
2016-02-25;5801.22020819367;206.489001468223;97.1627906976744
2016-02-26;5464.07042216903;3.04603530326858;99.2790697674419
2016-02-27;5097.94970487377;0;100
2016-02-28;4368.0521216442;0;100
2016-02-29;3834.67806303887;0;100
2016-03-01;3342.82193168476;1766.97971616099;91.0487804878049
2016-03-02;4805.42824865207;3811.8777558283;87.5581395348837
2016-03-03;6149.62236831159;1215.58665263141;89.5813953488372
2016-03-04;5903.46697017073;4490.37083951064;81.4651162790698
2016-03-05;6788.55766673447;0;100
2016-03-06;5782.90059999828;4631.56135886873;76.6744186046512
2016-03-07;6523.51996837953;0;100
2016-03-08;5687.93609503419;0;100
2016-03-09;5030.14535573192;0;100
2016-03-10;4279.82259671063;0;100
2016-03-11;3719.24052546908;0;100
2016-03-12;3271.13042816008;0;100
2016-03-13;2835.82620552335;0;100
2016-03-14;2583.17233693648;0;100
2016-03-15;2305.1209406648;0;100
2016-03-16;2283.61024043707;0;100
2016-03-17;2175.40244528253;0;100
2016-03-18;2005.10996004824;0;100
2016-03-19;1958.74102694307;0;100
2016-03-20;1936.30294132874;0;100
2016-03-21;2023.44071413619;0;100
2016-03-22;2002.20359087093;0;100
2016-03-23;1968.21574501023;0;100
2016-03-24;1965.49266083564;0;100
2016-03-25;2479.70736415773;0;100
2016-03-26;2582.79998329873;0;100
2016-03-27;3355.7930017488;0;100
2016-03-28;4002.12026742753;13.8152017391364;98.3170731707317
2016-03-29;4143.9451661511;98.1912033240566;96.390243902439
2016-03-30;4746.3686439218;0;100
2016-03-31;4031.65028814146;0;100
2016-04-01;3269.30505283787;0;100
2016-04-02;2634.8533556259;0;100
2016-04-03;2388.85219226224;7.1217748696315;98.6315789473684
2016-04-04;3555.87031965967;29.8329847026056;97.4390243902439
2016-04-05;3838.84708272626;0;100
2016-04-06;3370.85459166649;1275.85127949928;92.975
2016-04-07;4680.21985917266;16.5138035469192;98.0243902439024
2016-04-08;4352.8094864332;0;100
2016-04-09;3589.03996816805;0;100
2016-04-10;3200.35558446807;0;100
2016-04-11;2466.28468015558;0;100
2016-04-12;2034.94012399294;0.978543735800486;99.6578947368421
2016-04-13;2822.03197134698;0;100
2016-04-14;2530.94357857842;0;100
2016-04-15;2345.75353616768;86.7407434819399;96.1842105263158
2016-04-16;3430.23633477275;0;100
2016-04-17;3120.14355437236;0;100
2016-04-18;2404.09024676002;0;100
2016-04-19;1966.11591994917;0;100
2016-04-20;1714.23123630131;0;100
2016-04-21;1503.30860784251;0;100
2016-04-22;1409.95780068638;0;100
2016-04-23;1332.61957634962;0;100
2016-04-24;1332.34194831103;0;100
2016-04-25;1399.95815810655;0;100
2016-04-26;3180.81529139749;91.4846899486372;96.4390243902439
2016-04-27;5076.17345923221;26.0275043724096;97.609756097561
2016-04-28;5029.23169855767;162.145764739803;95.8536585365854
2016-04-29;5565.07418380634;0;100
2016-04-30;4546.91697458978;0;100
2016-05-01;3533.60223915954;0;100
2016-05-02;2479.11515235743;0;100
2016-05-03;2624.81891478039;0;100
2016-05-04;2048.06573663333;0;100
2016-05-05;1712.38587149628;0;100
2016-05-06;1430.99852636582;0;100
2016-05-07;1293.00820542472;0;100
2016-05-08;1184.26001301561;0;100
2016-05-09;1230.32191554165;0;100
2016-05-10;1185.76057091154;0;100
2016-05-11;1136.71514018801;0;100
2016-05-12;1078.14746138877;0;100
2016-05-13;1039.08702981341;0;100
